Code,Name,Close,Daily_Chg%,Daily_Amount_B,Volume,Sector,Industry,Vol_Increase,RVOL,Weekly_Chg%,Monthly_Chg%
1231.TW,聯華食,94.0,-1.0526315789473684,0.26155876,278254.0,一般,一般,False,0,0,0
1232.TW,大統益,144.5,-0.3448275862068966,0.127329065,88117.0,一般,一般,False,0,0,0
1233.TW,天仁,32.05,0.0,0.005122872,15984.0,一般,一般,False,0,0,0
1234.TW,黑松,37.5,0.13351134846461948,0.033063375,88169.0,一般,一般,False,0,0,0
1235.TW,興泰,0.0,0.0,0.0,1220.0,一般,一般,False,0,0,0
1236.TW,宏亞,25.45,-0.19607843137254902,0.0085428015,33567.0,一般,一般,False,0,0,0
1256.TW,鮮活果汁-KY,152.0,0.33003300330033003,0.1576316,103705.0,一般,一般,False,0,0,0
1301.TW,台塑,40.65,6.413612565445027,21.9366168105,53964617.0,一般,一般,False,0,0,0
1303.TW,南亞,64.7,9.847198641765702,133.586885163,206471229.0,一般,一般,False,0,0,0
1304.TW,台聚,11.2,6.161137440758295,1.017112992,9081366.0,一般,一般,False,0,0,0
1305.TW,華夏,11.35,4.6082949308755765,0.559376805,4928430.0,一般,一般,False,0,0,0
1307.TW,三芳,32.15,3.210272873194222,0.38862952149999996,1208801.0,一般,一般,False,0,0,0
1308.TW,亞聚,13.55,5.859375,0.47106033,3476460.0,一般,一般,False,0,0,0
1309.TW,台達化,11.5,3.6036036036036037,0.21977397,1911078.0,一般,一般,False,0,0,0
1310.TW,台苯,8.93,2.7617951668584584,0.2844045153,3184821.0,一般,一般,False,0,0,0
1312.TW,國喬,11.95,5.7522123893805315,0.9286509909999999,7771138.0,一般,一般,False,0,0,0
1312A.TW,國喬特,22.0,0.9174311926605505,0.00088,4000.0,一般,一般,False,0,0,0
1313.TW,聯成,10.3,4.568527918781725,0.515486572,5004724.0,一般,一般,False,0,0,0
1314.TW,中石化,8.05,2.547770700636943,2.9405663875,36528775.0,一般,一般,False,0,0,0
1315.TW,達新,63.9,-0.15625,0.048696912,76208.0,一般,一般,False,0,0,0
1316.TW,上曜,14.7,2.0833333333333335,0.339373755,2308665.0,一般,一般,False,0,0,0
1319.TW,東陽,94.9,-0.2103049421661409,3.69223634,3890660.0,一般,一般,False,0,0,0
1321.TW,大洋,35.0,0.14306151645207438,0.04037495,115357.0,一般,一般,False,0,0,0
1323.TW,永裕,19.45,0.0,0.007716204,39672.0,一般,一般,False,0,0,0
1324.TW,地球,11.3,0.4444444444444444,0.022200319,196463.0,一般,一般,False,0,0,0
1325.TW,恆大,30.25,1.680672268907563,0.0772581975,255399.0,一般,一般,False,0,0,0
1326.TW,台化,32.5,4.166666666666667,9.12629575,28080910.0,一般,一般,False,0,0,0
1337.TW,再生-KY,4.84,1.8947368421052628,0.0080965456,167284.0,一般,一般,False,0,0,0
1338.TW,廣華-KY,20.1,0.5,0.021284091,105891.0,一般,一般,False,0,0,0
1339.TW,昭輝,41.9,-0.356718192627824,0.023776155,56745.0,一般,一般,False,0,0,0
1340.TW,勝悅-KY,6.87,2.384500745156483,0.015056979000000002,219170.0,一般,一般,False,0,0,0
1341.TW,富林-KY,57.2,-0.8665511265164645,0.009384804,16407.0,一般,一般,False,0,0,0
1342.TW,八貫,94.5,2.3835319609967502,0.406439775,430095.0,一般,一般,False,0,0,0
1402.TW,遠東新,28.1,0.8976660682226212,1.736450459,6179539.0,一般,一般,False,0,0,0
1409.TW,新纖,14.95,2.3972602739726026,0.606486816,4056768.0,一般,一般,False,0,0,0
1410.TW,南染,34.25,0.439882697947214,0.0086094225,25137.0,一般,一般,False,0,0,0
1413.TW,宏洲,9.88,1.3333333333333335,0.00035568,3600.0,一般,一般,False,0,0,0
1416.TW,廣豐,11.85,-0.8368200836820084,0.038086848,321408.0,一般,一般,False,0,0,0
1417.TW,嘉裕,8.83,-0.45095828635851193,0.0109601492,124124.0,一般,一般,False,0,0,0
1418.TW,東華,19.9,-0.5,0.0040994,20600.0,一般,一般,False,0,0,0
1419.TW,新紡,69.3,3.4328358208955225,0.227900673,328861.0,一般,一般,False,0,0,0
1423.TW,利華,38.55,0.12987012987012986,0.030153424499999998,78219.0,一般,一般,False,0,0,0
1432.TW,大魯閣,17.9,-0.8310249307479225,0.051987686,290434.0,一般,一般,False,0,0,0
1434.TW,福懋,16.4,5.466237942122187,1.235661444,7534521.0,一般,一般,False,0,0,0
1435.TW,中福,21.35,-1.839080459770115,0.0014720825,6895.0,一般,一般,False,0,0,0
1436.TW,華友聯,62.6,-0.3184713375796179,0.131223372,209622.0,一般,一般,False,0,0,0
1437.TW,勤益控,33.2,-0.3003003003003003,0.023582956000000002,71033.0,一般,一般,False,0,0,0
1438.TW,三地開發,33.2,-0.7473841554559043,0.014141872000000002,42596.0,一般,一般,False,0,0,0
1439.TW,雋揚,29.1,0.17211703958691912,0.06259119,215090.0,一般,一般,False,0,0,0
1440.TW,南紡,13.25,1.532567049808429,0.194928965,1471162.0,一般,一般,False,0,0,0
1441.TW,大東,10.25,0.0,0.001731225,16890.0,一般,一般,False,0,0,0
1442.TW,名軒,30.0,1.3513513513513513,0.4522035,1507345.0,一般,一般,False,0,0,0
1443.TW,立益物流,27.1,0.3703703703703704,0.007643284,28204.0,一般,一般,False,0,0,0
1444.TW,力麗,6.03,1.0050251256281406,0.053205102000000004,882340.0,一般,一般,False,0,0,0
1445.TW,大宇,12.55,-0.3968253968253968,0.018171396,144792.0,一般,一般,False,0,0,0
1446.TW,宏和,18.2,0.5524861878453039,0.033103434,181887.0,一般,一般,False,0,0,0
1447.TW,力鵬,5.21,0.7736943907156674,0.05455458729999999,1047113.0,一般,一般,False,0,0,0
1449.TW,佳和,11.4,2.7027027027027026,0.16893432,1481880.0,一般,一般,False,0,0,0
1451.TW,年興,17.3,-0.2881844380403458,0.026574184,153608.0,一般,一般,False,0,0,0
1452.TW,宏益,11.8,-0.42194092827004215,0.006692606000000001,56717.0,一般,一般,False,0,0,0
1453.TW,大將,12.25,0.4098360655737705,0.0047888925,39093.0,一般,一般,False,0,0,0
1454.TW,台富,12.65,-0.39370078740157477,0.003824095,30230.0,一般,一般,False,0,0,0
1455.TW,集盛,7.69,1.5852047556142668,0.035583629400000004,462726.0,一般,一般,False,0,0,0
1456.TW,怡華,12.55,-4.198473282442748,0.0059992765,47803.0,一般,一般,False,0,0,0
1457.TW,宜進,15.5,-0.3215434083601286,0.023500325,151615.0,一般,一般,False,0,0,0
1459.TW,聯發,11.9,0.42194092827004226,0.014423156999999999,121203.0,一般,一般,False,0,0,0
1460.TW,宏遠,6.39,-0.15625,0.04400128439999999,688596.0,一般,一般,False,0,0,0
1463.TW,強盛新,17.75,-0.8379888268156425,0.00754801,42524.0,一般,一般,False,0,0,0
1464.TW,得力,11.05,0.91324200913242,0.041172079,372598.0,一般,一般,False,0,0,0
1465.TW,偉全,12.5,0.0,0.00450075,36006.0,一般,一般,False,0,0,0
1466.TW,聚隆,14.1,2.545454545454545,0.021295511999999996,151032.0,一般,一般,False,0,0,0
1467.TW,南緯,7.63,5.532503457814662,0.0938450324,1229948.0,一般,一般,False,0,0,0
1468.TW,昶和,11.75,0.0,0.003995,34000.0,一般,一般,False,0,0,0
1470.TW,大統新創,0.0,0.0,0.0,0.0,一般,一般,False,0,0,0
1471.TW,首利,9.6,10.0,0.160216512,1668922.0,一般,一般,False,0,0,0
1472.TW,三洋實業,87.6,-0.22779043280182235,0.03531594,40315.0,一般,一般,False,0,0,0
1473.TW,台南,24.05,0.20833333333333334,0.0143426985,59637.0,一般,一般,False,0,0,0
1474.TW,弘裕,10.55,0.0,0.013798978,130796.0,一般,一般,False,0,0,0
1475.TW,業旺,30.55,1.1589403973509933,0.014729988000000001,48216.0,一般,一般,False,0,0,0
1476.TW,儒鴻,389.0,0.7772020725388601,4.11458137,1057733.0,一般,一般,False,0,0,0
1477.TW,聚陽,297.5,2.0583190394511153,4.6517814,1563624.0,一般,一般,False,0,0,0
1503.TW,士電,171.5,1.1799410029498525,1.536995005,896207.0,一般,一般,False,0,0,0
1504.TW,東元,82.7,-0.9580838323353293,9.009749019,10894497.0,一般,一般,False,0,0,0
1506.TW,正道,11.55,0.0,0.020156829,174518.0,一般,一般,False,0,0,0
1512.TW,瑞利,7.34,-1.3440860215053765,0.0061528284,83826.0,一般,一般,False,0,0,0
1513.TW,中興電,146.0,-0.6802721088435374,4.4264864,3031840.0,一般,一般,False,0,0,0
1514.TW,亞力,96.6,-0.1034126163391934,1.47249795,1524325.0,一般,一般,False,0,0,0
1515.TW,力山,26.85,0.18656716417910446,0.055656291000000004,207286.0,一般,一般,False,0,0,0
1516.TW,川飛,21.15,1.1961722488038278,0.023790789,112486.0,一般,一般,False,0,0,0
1517.TW,利奇,11.0,2.3255813953488373,0.03856028,350548.0,一般,一般,False,0,0,0
1519.TW,華城,755.0,2.165087956698241,22.75203825,3013515.0,重電,重電,False,0,0,0
1521.TW,大億,23.4,0.21413276231263384,0.004095936,17504.0,一般,一般,False,0,0,0
1522.TW,堤維西,45.25,1.0044642857142858,0.508849825,1124530.0,一般,一般,False,0,0,0
1522A.TW,堤維西甲特,49.05,0.10204081632653061,0.000981,2000.0,一般,一般,False,0,0,0
1524.TW,耿鼎,30.1,8.860759493670885,1.8567458909999999,6168591.0,一般,一般,False,0,0,0
1525.TW,江申,63.8,0.949367088607595,0.01165626,18270.0,一般,一般,False,0,0,0
1526.TW,日馳,16.6,0.0,0.01112864,67040.0,一般,一般,False,0,0,0
1527.TW,鑽全,32.7,0.6153846153846154,0.047605314,145582.0,一般,一般,False,0,0,0
1528.TW,恩德,21.9,0.22883295194508013,1.1961661739999998,5461946.0,一般,一般,False,0,0,0
1529.TW,樂事綠能,19.2,1.8567639257294428,0.084569664,440467.0,一般,一般,False,0,0,0
1530.TW,亞崴,27.15,0.7421150278293136,0.0022292864999999998,8211.0,一般,一般,False,0,0,0
1531.TW,高林股,12.1,0.8333333333333334,0.004082661,33741.0,一般,一般,False,0,0,0
1532.TW,勤美,26.0,0.5802707930367504,0.1093911,420735.0,一般,一般,False,0,0,0
1533.TW,車王電,34.4,1.7751479289940828,0.08377088,243520.0,一般,一般,False,0,0,0
1535.TW,中宇,52.9,0.5703422053231938,0.036182013,68397.0,一般,一般,False,0,0,0
1536.TW,和大,55.9,-1.584507042253521,1.5561727090000002,2783851.0,一般,一般,False,0,0,0
1537.TW,廣隆,124.0,0.0,0.05208372,42003.0,一般,一般,False,0,0,0
1538.TW,正峰,26.25,0.38240917782026773,0.0003703875,1411.0,一般,一般,False,0,0,0
1539.TW,巨庭,17.05,0.0,0.023603508500000002,138437.0,一般,一般,False,0,0,0
1540.TW,喬福,22.9,-1.0799136069114472,0.08721465,380850.0,一般,一般,False,0,0,0
1541.TW,錩泰,23.05,0.6550218340611352,0.0054884355000000004,23811.0,一般,一般,False,0,0,0
1558.TW,伸興,104.0,-0.4784688995215311,0.05099328,49032.0,一般,一般,False,0,0,0
1560.TW,中砂,422.0,-2.5404157043879905,19.38365426,4593283.0,一般,一般,False,0,0,0
1563.TW,巧新,48.3,0.7299270072992701,0.21584014199999998,446874.0,一般,一般,False,0,0,0
1568.TW,倉佑,22.45,1.3544018058690745,0.0251518575,112035.0,一般,一般,False,0,0,0
1582.TW,信錦,65.0,0.9316770186335402,0.26875485,413469.0,一般,一般,False,0,0,0
1583.TW,程泰,44.05,-1.0112359550561798,0.00311874,7080.0,一般,一般,False,0,0,0
1587.TW,吉茂,50.5,-1.9417475728155338,0.51132967,1012534.0,一般,一般,False,0,0,0
1589.TW,永冠-KY,17.0,4.615384615384616,0.27999714,1647042.0,一般,一般,False,0,0,0
1590.TW,亞德客-KY,980.0,1.0309278350515463,6.0811744,620528.0,高價股,高價股,False,0,0,0
1597.TW,直得,73.7,-0.9408602150537633,0.44005533,597090.0,一般,一般,False,0,0,0
1598.TW,岱宇,20.1,0.24937655860349126,0.083414397,414997.0,一般,一般,False,0,0,0
1603.TW,華電,37.65,1.8944519621109608,0.239536077,636218.0,一般,一般,False,0,0,0
1604.TW,聲寶,23.9,-0.20876826722338207,0.20826029799999998,871382.0,一般,一般,False,0,0,0
1605.TW,華新,39.65,10.0,104.91042824600001,264591244.0,一般,一般,False,0,0,0
1608.TW,華榮,40.0,4.166666666666667,7.6321416,19080354.0,一般,一般,False,0,0,0
1609.TW,大亞,39.5,2.0671834625323,2.937391825,7436435.0,一般,一般,False,0,0,0
1611.TW,中電,13.15,0.0,0.169626058,1289932.0,一般,一般,False,0,0,0
1612.TW,宏泰,34.45,1.0263929618768328,0.3403987275,988095.0,一般,一般,False,0,0,0
1614.TW,三洋電,34.1,0.0,0.01752399,51390.0,一般,一般,False,0,0,0
1615.TW,大山,49.55,0.4052684903748734,0.0633452155,127841.0,一般,一般,False,0,0,0
1616.TW,億泰,27.85,-2.6223776223776225,0.6375530615,2289239.0,一般,一般,False,0,0,0
1617.TW,榮星,14.6,1.0380622837370241,0.022542546,154401.0,一般,一般,False,0,0,0
1618.TW,合機,42.85,0.9422850412249705,0.30805422050000003,718913.0,一般,一般,False,0,0,0
1626.TW,艾美特-KY,10.9,0.0,0.004624434,42426.0,一般,一般,False,0,0,0
1702.TW,南僑,38.7,0.3891050583657587,0.08895891600000001,229868.0,一般,一般,False,0,0,0
1707.TW,葡萄王,127.0,0.3952569169960474,0.2312416,182080.0,一般,一般,False,0,0,0
1708.TW,東鹼,32.6,0.15360983102918585,0.31780175200000005,974852.0,一般,一般,False,0,0,0
1709.TW,和益,16.9,1.5015015015015016,0.13102857299999998,775317.0,一般,一般,False,0,0,0
1710.TW,東聯,12.9,6.172839506172839,0.867980628,6728532.0,一般,一般,False,0,0,0
1711.TW,永光,22.3,3.2407407407407405,7.50707869,33664030.0,一般,一般,False,0,0,0
1712.TW,興農,44.6,0.45045045045045046,0.28299324400000003,634514.0,一般,一般,False,0,0,0
1713.TW,國化,51.5,4.887983706720977,3.110872435,6040529.0,一般,一般,False,0,0,0
1714.TW,和桐,8.16,1.2406947890818858,0.203347608,2492005.0,一般,一般,False,0,0,0
1717.TW,長興,55.7,9.861932938856015,70.95981373800001,127396434.0,一般,一般,False,0,0,0
1718.TW,中纖,7.0,2.4890190336749636,0.5736486,8194980.0,一般,一般,False,0,0,0
1720.TW,生達,59.6,0.5059021922428331,0.11125055200000002,186662.0,一般,一般,False,0,0,0
1721.TW,三晃,16.0,-5.044510385756676,0.9522288,5951430.0,一般,一般,False,0,0,0
1722.TW,台肥,46.55,-0.5341880341880342,2.6128528964999997,5613003.0,一般,一般,False,0,0,0
1723.TW,中碳,69.5,3.5767511177347244,0.43209123,621714.0,一般,一般,False,0,0,0
1725.TW,元禎,30.3,-2.258064516129032,0.114326142,377314.0,一般,一般,False,0,0,0
1726.TW,永記,76.0,0.2638522427440634,0.00513,6750.0,一般,一般,False,0,0,0
1727.TW,中華化,52.0,6.885919835560124,9.70405644,18661647.0,一般,一般,False,0,0,0
1730.TW,花仙子,52.8,0.3802281368821293,0.015352656,29077.0,一般,一般,False,0,0,0
1731.TW,美吾華,21.9,0.45871559633027537,0.027943305,127595.0,一般,一般,False,0,0,0
1732.TW,毛寶,27.8,2.2058823529411766,0.10699830800000001,384886.0,一般,一般,False,0,0,0
1733.TW,五鼎,29.95,1.0118043844856661,0.058798738499999996,196323.0,一般,一般,False,0,0,0
1734.TW,杏輝,30.25,0.16556291390728478,0.064491185,213194.0,一般,一般,False,0,0,0
1735.TW,日勝化,17.65,0.5698005698005699,0.035779373999999996,202716.0,一般,一般,False,0,0,0
1736.TW,喬山,146.5,1.384083044982699,1.383263255,944207.0,一般,一般,False,0,0,0
1737.TW,臺鹽,31.55,0.3179650238473768,0.059461654,188468.0,一般,一般,False,0,0,0
1752.TW,南光,37.6,0.9395973154362416,0.019390696000000002,51571.0,一般,一般,False,0,0,0
1760.TW,寶齡富錦,63.7,1.4331210191082802,0.08318391900000001,130587.0,一般,一般,False,0,0,0
1762.TW,中化生,24.95,1.2170385395537524,0.019864691,79618.0,一般,一般,False,0,0,0
1773.TW,勝一,169.0,8.681672025723474,11.31664729,6696241.0,一般,一般,False,0,0,0
1776.TW,展宇,15.4,-0.6451612903225806,0.0078463,50950.0,一般,一般,False,0,0,0
1783.TW,和康生,44.25,-0.8958566629339306,0.06715203,151756.0,一般,一般,False,0,0,0
1786.TW,科妍,76.7,6.675938803894296,0.697286603,909109.0,一般,一般,False,0,0,0
1789.TW,神隆,20.65,9.840425531914896,0.22392178549999997,1084367.0,一般,一般,False,0,0,0
1795.TW,美時,281.0,3.308823529411765,5.63342056,2004776.0,一般,一般,False,0,0,0
1802.TW,台玻,35.35,3.513909224011713,23.5609570525,66650515.0,一般,一般,False,0,0,0
1805.TW,寶徠,12.0,0.4184100418410042,0.01970232,164186.0,一般,一般,False,0,0,0
1806.TW,冠軍,8.76,0.6896551724137931,0.219731022,2508345.0,一般,一般,False,0,0,0
1808.TW,潤隆,33.95,0.44378698224852065,1.5510176325,4568535.0,一般,一般,False,0,0,0
1809.TW,中釉,19.35,6.318681318681317,0.90752661,4690060.0,一般,一般,False,0,0,0
1810.TW,和成,18.1,2.840909090909091,0.40800983800000007,2254198.0,一般,一般,False,0,0,0
1817.TW,凱撒衛,38.25,0.13089005235602094,0.0236648925,61869.0,一般,一般,False,0,0,0
1903.TW,士紙,55.0,2.2304832713754648,0.25659315,466533.0,一般,一般,False,0,0,0
1904.TW,正隆,17.45,2.0467836257309946,0.1742953115,998827.0,一般,一般,False,0,0,0
1905.TW,華紙,11.85,4.8672566371681425,0.39070611299999997,3297098.0,一般,一般,False,0,0,0
1906.TW,寶隆,11.9,1.276595744680851,0.00749819,63010.0,一般,一般,False,0,0,0
1907.TW,永豐餘,25.65,-1.1560693641618496,0.38398126949999994,1497003.0,一般,一般,False,0,0,0
1909.TW,榮成,9.76,2.1989528795811517,0.348649648,3572230.0,一般,一般,False,0,0,0
2002.TW,中鋼,19.45,5.135135135135135,19.777549281,101684058.0,一般,一般,False,0,0,0
2002A.TW,中鋼特,39.0,0.0,0.00374829,9611.0,一般,一般,False,0,0,0
2006.TW,東和鋼鐵,66.7,2.1439509954058193,1.271051208,1905624.0,一般,一般,False,0,0,0
2007.TW,燁興,8.2,10.0,0.137136062,1672391.0,一般,一般,False,0,0,0
2008.TW,高興昌,29.05,-0.8532423208191127,0.0033462695,11519.0,一般,一般,False,0,0,0
2009.TW,第一銅,51.2,1.7892644135188867,9.225074688000001,18017724.0,一般,一般,False,0,0,0
2010.TW,春源,21.0,2.6894865525672373,0.5599524,2666440.0,一般,一般,False,0,0,0
2012.TW,春雨,17.2,3.303303303303304,0.014202211999999999,82571.0,一般,一般,False,0,0,0
2013.TW,中鋼構,42.8,0.0,0.218743524,511083.0,一般,一般,False,0,0,0
2014.TW,中鴻,17.2,8.860759493670885,6.856531803999999,39863557.0,一般,一般,False,0,0,0
2015.TW,豐興,62.5,0.9693053311793215,0.169675,271480.0,一般,一般,False,0,0,0
2017.TW,官田鋼,9.17,10.0,0.35524213200000004,3873960.0,一般,一般,False,0,0,0
2020.TW,美亞,24.1,4.103671706263498,0.147070732,610252.0,一般,一般,False,0,0,0
2022.TW,聚亨,8.62,10.0,0.20121614279999997,2334294.0,一般,一般,False,0,0,0
2023.TW,燁輝,15.2,3.4013605442176873,0.6379449119999999,4197006.0,一般,一般,False,0,0,0
2024.TW,志聯,16.9,3.6809815950920246,0.007037836,41644.0,一般,一般,False,0,0,0
2025.TW,千興,11.8,9.767441860465116,0.13954621,1182595.0,一般,一般,False,0,0,0
2027.TW,大成鋼,37.5,6.990014265335237,20.813134125,55501691.0,一般,一般,False,0,0,0
2028.TW,威致,18.85,10.0,0.19618495650000004,1040769.0,一般,一般,False,0,0,0
2029.TW,盛餘,21.7,3.3333333333333335,0.068762309,316877.0,一般,一般,False,0,0,0
2030.TW,彰源,15.7,9.79020979020979,0.602116509,3835137.0,一般,一般,False,0,0,0
2031.TW,新光鋼,40.4,7.446808510638298,1.2342385839999999,3055046.0,一般,一般,False,0,0,0
2032.TW,新鋼,16.3,9.764309764309763,0.378465951,2321877.0,一般,一般,False,0,0,0
2033.TW,佳大,17.1,8.227848101265822,0.244634823,1430613.0,一般,一般,False,0,0,0
2034.TW,允強,21.8,7.389162561576354,1.359191414,6234823.0,一般,一般,False,0,0,0
2038.TW,海光,15.6,9.859154929577464,0.384999576,2467946.0,一般,一般,False,0,0,0
2049.TW,上銀,196.0,-0.5076142131979695,6.34066468,3235033.0,一般,一般,False,0,0,0
2059.TW,川湖,3255.0,1.5600624024960998,31.3765074,963948.0,滑軌,滑軌,False,0,0,0
2062.TW,橋椿,20.75,0.9732360097323601,0.04625009,222892.0,一般,一般,False,0,0,0
2069.TW,運錩,18.95,4.696132596685083,0.17016209349999997,897953.0,一般,一般,False,0,0,0
2101.TW,南港,37.45,0.8075370121130551,0.616384307,1645886.0,一般,一般,False,0,0,0
2102.TW,泰豐,19.3,-1.278772378516624,0.080323512,416184.0,一般,一般,False,0,0,0
2103.TW,台橡,15.35,4.067796610169491,0.30572303349999996,1991681.0,一般,一般,False,0,0,0
2104.TW,國際中橡,11.45,2.690582959641256,0.3262724445,2849541.0,一般,一般,False,0,0,0
2105.TW,正新,29.9,2.0477815699658706,8.98352078,30045220.0,一般,一般,False,0,0,0
2106.TW,建大,19.15,0.5249343832020998,0.18816924049999997,982607.0,一般,一般,False,0,0,0
2107.TW,厚生,24.65,0.0,0.04256093649999999,172661.0,一般,一般,False,0,0,0
2108.TW,南帝,24.55,6.277056277056277,0.583393434,2376348.0,一般,一般,False,0,0,0
2109.TW,華豐,14.95,0.0,0.017019378999999998,113842.0,一般,一般,False,0,0,0
2114.TW,鑫永銓,89.7,-0.3333333333333333,0.036290826,40458.0,一般,一般,False,0,0,0
2115.TW,六暉-KY,24.35,0.0,0.013903606500000002,57099.0,一般,一般,False,0,0,0
2201.TW,裕隆,32.1,1.1023622047244095,1.11173856,3463360.0,一般,一般,False,0,0,0
2204.TW,中華,58.1,-0.1718213058419244,0.6535477270000001,1124867.0,一般,一般,False,0,0,0
2206.TW,三陽工業,60.1,0.0,0.465132531,773931.0,一般,一般,False,0,0,0
2207.TW,和泰車,544.0,-0.5484460694698354,2.63572896,484509.0,一般,一般,False,0,0,0
2208.TW,台船,19.7,-0.7556675062972293,0.697915643,3542719.0,一般,一般,False,0,0,0
2211.TW,長榮鋼,102.0,0.9900990099009901,1.21777392,1193896.0,一般,一般,False,0,0,0
2227.TW,裕日車,54.1,0.0,0.024198389,44729.0,一般,一般,False,0,0,0
2228.TW,劍麟,110.0,4.265402843601896,2.217006,2015460.0,一般,一般,False,0,0,0
2231.TW,為升,94.2,2.50272034820457,0.420382572,446266.0,一般,一般,False,0,0,0
2233.TW,宇隆,209.0,-0.9478672985781991,1.48406511,710079.0,一般,一般,False,0,0,0
2236.TW,百達-KY,116.5,-0.4273504273504274,0.64127891,550454.0,一般,一般,False,0,0,0
2239.TW,英利-KY,35.5,-1.7980636237897651,0.125360795,353129.0,一般,一般,False,0,0,0
2241.TW,艾姆勒,34.7,1.1661807580174928,0.13952071900000002,402077.0,一般,一般,False,0,0,0
2243.TW,宏旭-KY,11.25,-0.881057268722467,0.021816,193920.0,一般,一般,False,0,0,0
2247.TW,汎德永業,281.5,1.0771992818671454,0.43091457,153078.0,一般,一般,False,0,0,0
2248.TW,華勝-KY,49.05,-0.10183299389002037,0.006382876499999999,13013.0,一般,一般,False,0,0,0
2250.TW,IKKA-KY,71.9,-0.1388888888888889,0.057351754000000005,79766.0,一般,一般,False,0,0,0
2254.TW,巨鎧精密-創,59.6,0.3367003367003367,0.0447,75000.0,一般,一般,False,0,0,0
2258.TW,鴻華先進-創,40.7,-0.3671970624235006,0.268427896,659528.0,一般,一般,False,0,0,0
2301.TW,光寶科,163.5,-4.105571847507331,42.3557541,25905660.0,一般,一般,False,0,0,0
2302.TW,麗正,18.4,1.9390581717451525,0.20804346399999998,1130671.0,一般,一般,False,0,0,0
2303.TW,聯電,54.1,10.0,125.887224616,232693576.0,一般,一般,False,0,0,0
2305.TW,全友,11.75,-0.423728813559322,0.692281095,5891754.0,一般,一般,False,0,0,0
2308.TW,台達電,1030.0,-1.9047619047619049,195.2505286,18956362.0,電源供應,電源供應,False,0,0,0
2312.TW,金寶,23.85,2.5806451612903225,11.8189669545,49555417.0,一般,一般,False,0,0,0
2313.TW,華通,110.5,6.763285024154589,156.381870775,141522055.0,一般,一般,False,0,0,0
2314.TW,台揚,21.25,-2.0737327188940093,0.04714015,221836.0,一般,一般,False,0,0,0
2316.TW,楠梓電,97.3,-0.3073770491803279,2.234798076,2296812.0,一般,一般,False,0,0,0
2317.TW,鴻海,238.5,1.059322033898305,210.548131515,88280139.0,電子代工,電子代工,False,0,0,0
2321.TW,東訊,17.3,-0.5747126436781609,0.0053623080000000005,30996.0,一般,一般,False,0,0,0
2323.TW,中環,11.6,2.6548672566371683,3.2382746759999996,27916161.0,一般,一般,False,0,0,0
2324.TW,仁寶,30.95,0.487012987012987,8.1539969355,26345709.0,一般,一般,False,0,0,0
2327.TW,國巨*,253.0,-0.19723865877712032,120.71397349,47713033.0,一般,一般,False,0,0,0
2328.TW,廣宇,48.8,-0.40816326530612246,2.416023096,4950867.0,一般,一般,False,0,0,0
2329.TW,華泰,56.0,-0.7092198581560284,12.78271288,22826273.0,一般,一般,False,0,0,0
2330.TW,台積電,1675.0,-1.7595307917888565,918.02721625,54807595.0,半導體,半導體,False,0,0,0
2331.TW,精英,23.85,3.0237580993520514,1.6401540060000002,6876956.0,一般,一般,False,0,0,0
2332.TW,友訊,15.4,0.983606557377049,0.49709382800000007,3227882.0,一般,一般,False,0,0,0
2337.TW,旺宏,57.6,10.0,268.285070016,465772691.0,一般,一般,False,0,0,0
2338.TW,光罩,38.95,6.566347469220244,2.110582871,5418698.0,一般,一般,False,0,0,0
2340.TW,台亞,27.45,3.195488721804512,1.26908487,4623260.0,一般,一般,False,0,0,0
2342.TW,茂矽,36.15,9.878419452887538,5.995899370499999,16586167.0,一般,一般,False,0,0,0
2344.TW,華邦電,106.5,2.403846153846154,374.65312731,351786974.0,一般,一般,False,0,0,0
2345.TW,智邦,1205.0,-2.82258064516129,48.360024,4013280.0,網通,網通,False,0,0,0
2347.TW,聯強,62.3,1.9639934533551555,8.0468549,12916300.0,一般,一般,False,0,0,0
2348.TW,海悅,82.5,0.6097560975609756,0.293834475,356163.0,一般,一般,False,0,0,0
2348A.TW,海悅甲特,36.6,0.13679890560875513,0.001836954,5019.0,一般,一般,False,0,0,0
2349.TW,錸德,16.15,9.863945578231291,3.8579047324999993,23887955.0,一般,一般,False,0,0,0
2351.TW,順德,77.0,1.8518518518518516,0.78564332,1020316.0,一般,一般,False,0,0,0
2352.TW,佳世達,24.6,2.928870292887029,2.336551542,9498177.0,一般,一般,False,0,0,0
2353.TW,宏碁,27.05,3.2442748091603053,18.8650543805,69741421.0,一般,一般,False,0,0,0
2354.TW,鴻準,60.8,0.8291873963515755,4.218616512,6938514.0,一般,一般,False,0,0,0
2355.TW,敬鵬,32.3,3.0303030303030303,0.9476277359999999,2933832.0,一般,一般,False,0,0,0
2356.TW,英業達,43.85,1.5046296296296295,5.2400153640000005,11949864.0,一般,一般,False,0,0,0
2357.TW,華碩,543.0,0.7421150278293136,25.81409511,4753977.0,一般,一般,False,0,0,0
2359.TW,所羅門,133.5,-2.909090909090909,7.554424575,5658745.0,一般,一般,False,0,0,0
2360.TW,致茂,922.0,7.710280373831775,49.26234936,5342988.0,檢測設備,檢測設備,False,0,0,0
2362.TW,藍天,38.15,-0.13089005235602097,0.349610415,916410.0,一般,一般,False,0,0,0
2363.TW,矽統,48.4,4.086021505376344,4.557315443999999,9415941.0,一般,一般,False,0,0,0
