Code,Name,Close,Volume,Daily_Amount_B,Daily_Chg%,Vol_Increase,Sector,Industry,RVOL,Weekly_Chg%,Monthly_Chg%
0050.TW,元大台灣50,69.85,122267721.0,85.54349889,-0.7812500000000002,False,一般,一般,0,0,0
0051.TW,元大中型100,96.2,109163.0,0.10478491,1.6913319238900635,False,一般,一般,0,0,0
0052.TW,富邦科技,40.77,72284388.0,29.52406582,-0.8029197080291971,False,一般,一般,0,0,0
0053.TW,元大電子,150.85,26398.0,0.03975456,-0.09933774834437085,False,一般,一般,0,0,0
0055.TW,元大MSCI金融,31.85,138728.0,0.04428119,-0.8097165991902834,False,一般,一般,0,0,0
0056.TW,元大高股息,37.62,84166000.0,31.61974457,0.966183574879227,True,一般,一般,0,0,0
0057.TW,富邦摩台,203.75,6633.0,0.01353097,-0.6339917093391856,False,一般,一般,0,0,0
0061.TW,元大寶滬深,23.92,436929.0,0.10474137,0.29350104821802936,False,一般,一般,0,0,0
006203.TW,元大MSCI台灣,125.9,5917.0,0.00744325,-0.7097791798107255,False,一般,一般,0,0,0
006204.TW,永豐臺灣加權,154.65,3961.0,0.00611622,0.3569110966904608,False,一般,一般,0,0,0
006205.TW,富邦上証,40.94,359658.0,0.14776802,0.0,False,一般,一般,0,0,0
006206.TW,元大上證50,38.7,201120.0,0.07789559,0.20714655618850336,False,一般,一般,0,0,0
006207.TW,復華滬深,31.66,179419.0,0.05705217,-0.18915510718789408,False,一般,一般,0,0,0
006208.TW,富邦台50,159.0,8476919.0,13.51318634,-0.9345794392523363,False,一般,一般,0,0,0
00625K.TW,富邦上証+R,0.0,0.0,0.0,0.0,False,一般,一般,0,0,0
00631L.TW,元大台灣50正2,401.7,2988714.0,12.01646728,-0.6430868167202572,False,一般,一般,0,0,0
00632R.TW,元大台灣50反1,15.6,33805268.0,5.27501659,0.1926782273603083,False,一般,一般,0,0,0
00633L.TW,富邦上証正2,51.85,4404556.0,2.3041769,-0.8604206500956023,False,一般,一般,0,0,0
00634R.TW,富邦上証反1,3.15,69200.0,0.00216994,0.0,False,一般,一般,0,0,0
00635U.TW,期元大S&P黃金,47.77,6252422.0,2.99016136,-0.1254442818314865,True,一般,一般,0,0,0
00636.TW,國泰中國A50,27.63,778607.0,0.21608123,-0.3606202668589975,False,一般,一般,0,0,0
00636K.TW,國泰中國A50+U,8.86,200.0,1.772e-05,0.11299435028248588,False,一般,一般,0,0,0
00637L.TW,元大滬深300正2,21.34,35754628.0,7.68546594,-0.6517690875232774,False,一般,一般,0,0,0
00638R.TW,元大滬深300反1,6.73,35095.0,0.00235053,0.5979073243647235,False,一般,一般,0,0,0
00639.TW,富邦深100,15.54,761894.0,0.11901129,-0.5758157389635317,False,一般,一般,0,0,0
00640L.TW,富邦日本正2,82.15,192493.0,0.15834987,-1.0836845273931366,False,一般,一般,0,0,0
00641R.TW,富邦日本反1,4.42,2144510.0,0.09493137,0.22675736961451248,False,一般,一般,0,0,0
00642U.TW,期元大S&P石油,14.81,19280140.0,2.86048345,-2.8215223097112863,True,一般,一般,0,0,0
00643.TW,群益深証中小,17.75,3224711.0,0.57612467,-0.22484541877459246,False,一般,一般,0,0,0
00643K.TW,群益深証中小+R,0.0,0.0,0.0,0.0,False,一般,一般,0,0,0
00645.TW,富邦日本,49.1,212183.0,0.10436888,-0.6072874493927125,False,一般,一般,0,0,0
00646.TW,元大S&P500,68.7,6829534.0,4.69341414,0.43859649122807015,False,一般,一般,0,0,0
00647L.TW,元大S&P500正2,119.35,25740.0,0.03073641,0.8023648648648648,False,一般,一般,0,0,0
00648R.TW,元大S&P500反1,4.32,541328.0,0.02335868,-0.23094688221709006,False,一般,一般,0,0,0
00650L.TW,復華香港正2,18.55,9386850.0,1.7553226,-3.0318870883429168,False,一般,一般,0,0,0
00651R.TW,復華香港反1,5.16,255013.0,0.01313405,1.176470588235294,False,一般,一般,0,0,0
00652.TW,富邦印度,37.51,204557.0,0.07668009,-0.3188944990698911,False,一般,一般,0,0,0
00653L.TW,富邦印度正2,58.25,100953.0,0.05872642,-0.5123825789923143,True,一般,一般,0,0,0
00654R.TW,富邦印度反1,6.21,34000.0,0.0021189,0.32310177705977383,True,一般,一般,0,0,0
00655L.TW,國泰中國A50正2,36.07,1209988.0,0.43991996,-0.7702888583218708,False,一般,一般,0,0,0
00656R.TW,國泰中國A50反1,5.93,267200.0,0.0158263,0.16891891891891891,True,一般,一般,0,0,0
00657.TW,國泰日經225,61.0,389907.0,0.23943431,-0.8130081300813009,False,一般,一般,0,0,0
00657K.TW,國泰日經225+U,19.52,200.0,3.904e-05,-0.2044989775051125,False,一般,一般,0,0,0
00660.TW,元大歐洲50,42.89,20819.0,0.00892869,-0.2558139534883721,True,一般,一般,0,0,0
00661.TW,元大日經225,66.85,121292.0,0.08143373,-0.962962962962963,False,一般,一般,0,0,0
00662.TW,富邦NASDAQ,103.55,4687049.0,4.86395407,0.38778477944740675,False,一般,一般,0,0,0
00663L.TW,國泰臺灣加權正2,52.4,5985698.0,3.14222807,-0.8514664143803216,False,一般,一般,0,0,0
00664R.TW,國泰臺灣加權反1,2.53,8539952.0,0.21561145,0.3968253968253968,False,一般,一般,0,0,0
00665L.TW,富邦恒生國企正2,11.23,28856627.0,3.2770124,-3.4393809114359417,False,一般,一般,0,0,0
00666R.TW,富邦恒生國企反1,8.69,60805.0,0.00525721,2.235294117647059,False,一般,一般,0,0,0
00668.TW,國泰美國道瓊,56.85,568440.0,0.32363639,1.1565836298932384,True,一般,一般,0,0,0
00668K.TW,國泰美國道瓊+U,18.06,200.0,3.612e-05,1.06323447118075,False,一般,一般,0,0,0
00669R.TW,國泰美國道瓊反1,5.57,1963843.0,0.10936646,-0.7130124777183601,True,一般,一般,0,0,0
00670L.TW,富邦NASDAQ正2,165.1,1455368.0,2.40804923,0.9477224090492206,True,一般,一般,0,0,0
00671R.TW,富邦NASDAQ反1,2.82,7738754.0,0.21861352,-1.0526315789473686,True,一般,一般,0,0,0
00673R.TW,期元大S&P原油反1,29.1,8525665.0,2.47305684,3.0453257790368267,True,一般,一般,0,0,0
00674R.TW,期元大S&P黃金反1,5.7,2421308.0,0.13807484,0.0,True,一般,一般,0,0,0
00675L.TW,富邦臺灣加權正2,159.4,2408570.0,3.84342736,-0.6853582554517135,False,一般,一般,0,0,0
00676R.TW,富邦臺灣加權反1,8.6,1896740.0,0.16279324,0.46728971962616817,False,一般,一般,0,0,0
00678.TW,群益那斯達克生技,35.15,518872.0,0.18240157,2.3289665211062593,True,一般,一般,0,0,0
00680L.TW,元大美債20正2,7.19,29005578.0,2.08599598,0.5594405594405595,True,一般,一般,0,0,0
00681R.TW,元大美債20反1,20.84,181000.0,0.0376924,-0.3347680535628886,False,一般,一般,0,0,0
00682U.TW,期元大美元指數,20.2,46111.0,0.00931543,-0.04948045522018802,True,一般,一般,0,0,0
00683L.TW,期元大美元指正2,20.83,72092.0,0.01499945,0.7740686985970006,True,一般,一般,0,0,0
00684R.TW,期元大美元指反1,15.55,40402.0,0.00629022,-0.5118362124120281,True,一般,一般,0,0,0
00685L.TW,群益臺灣加權正2,143.0,595303.0,0.85238875,-0.6944444444444444,False,一般,一般,0,0,0
00686R.TW,群益臺灣加權反1,1.53,4717265.0,0.07249278,-0.6493506493506493,False,一般,一般,0,0,0
00688L.TW,國泰20年美債正2,7.18,13978795.0,1.0026368,0.7012622720897617,True,一般,一般,0,0,0
00689R.TW,國泰20年美債反1,21.72,1002.0,0.00021762,-0.13793103448275862,True,一般,一般,0,0,0
00690.TW,兆豐藍籌30,46.8,825594.0,0.38678296,-0.6158420046719049,True,一般,一般,0,0,0
00692.TW,富邦公司治理,60.8,1107159.0,0.67488783,-0.7346938775510204,False,一般,一般,0,0,0
00693U.TW,期街口S&P黃豆,20.33,555205.0,0.11261601,-0.24533856722276742,False,一般,一般,0,0,0
00700.TW,富邦恒生國企,18.66,296071.0,0.0555012,-1.582278481012658,False,一般,一般,0,0,0
00701.TW,國泰股利精選30,29.28,3224729.0,0.94253316,0.3427004797806717,True,一般,一般,0,0,0
00702.TW,國泰標普低波高息,23.36,129741.0,0.0303017,0.2575107296137339,True,一般,一般,0,0,0
00703.TW,台新MSCI中國,22.2,125600.0,0.02795688,-1.2894619831036016,True,一般,一般,0,0,0
00706L.TW,期元大S&P日圓正2,20.53,788769.0,0.1615131,-0.14591439688715951,False,一般,一般,0,0,0
00707R.TW,期元大S&P日圓反1,31.14,2004.0,0.00062405,0.0,False,一般,一般,0,0,0
00708L.TW,期元大S&P黃金正2,95.8,4526516.0,4.34784375,-0.10427528675703861,False,一般,一般,0,0,0
00709.TW,富邦歐洲,37.8,73653.0,0.02786995,0.8,False,一般,一般,0,0,0
00710B.TW,復華彭博非投等債,19.02,19199054.0,3.6517004,0.10526315789473684,True,一般,一般,0,0,0
00711B.TW,復華彭博新興債,16.31,109758.0,0.01791073,0.12277470841006753,False,一般,一般,0,0,0
00712.TW,復華富時不動產,9.28,41563899.0,3.8634043,0.3243243243243243,True,一般,一般,0,0,0
00713.TW,元大台灣高息低波,50.85,19055613.0,9.67509603,0.3948667324777888,True,一般,一般,0,0,0
00714.TW,群益道瓊美國地產,20.15,196492.0,0.03957372,0.9013520280420632,False,一般,一般,0,0,0
00715L.TW,期街口布蘭特正2,18.98,89991158.0,17.15336313,-4.718875502008031,True,一般,一般,0,0,0
00717.TW,富邦美國特別股,15.28,163163.0,0.024953,0.19672131147540983,False,一般,一般,0,0,0
00728.TW,第一金工業30,38.95,236390.0,0.09192498,1.7502612330198537,False,一般,一般,0,0,0
00730.TW,富邦臺灣優質高息,23.63,449766.0,0.1060464,0.8536064874093043,True,一般,一般,0,0,0
00731.TW,復華富時高息低波,70.0,947869.0,0.6624565,1.083032490974729,True,一般,一般,0,0,0
00733.TW,富邦臺灣中小,48.56,2355533.0,1.14236711,1.7389482505761573,True,一般,一般,0,0,0
00735.TW,國泰臺韓科技,57.8,1273915.0,0.74143824,0.26019080659150046,True,一般,一般,0,0,0
00736.TW,國泰新興市場,28.96,121600.0,0.03523214,0.034542314335060456,False,一般,一般,0,0,0
00737.TW,國泰AI機器人,37.53,627926.0,0.23557993,2.122448979591837,True,一般,一般,0,0,0
00738U.TW,期元大道瓊白銀,65.65,29479402.0,19.49304962,1.3117283950617282,True,一般,一般,0,0,0
00739.TW,元大MSCI A股,27.45,51478.0,0.01414228,0.18248175182481755,False,一般,一般,0,0,0
00752.TW,中信中國50,26.82,4760814.0,1.28110142,-1.794214573416331,True,一般,一般,0,0,0
00753L.TW,中信中國50正2,12.96,22674891.0,2.96656274,-2.8485757121439277,False,一般,一般,0,0,0
00757.TW,統一FANG+,117.1,1994386.0,2.33830586,0.042716787697565144,True,一般,一般,0,0,0
00762.TW,元大全球AI,85.15,1400003.0,1.1935802,1.3087447947650206,True,一般,一般,0,0,0
00763U.TW,期街口道瓊銅,33.02,5494617.0,1.81782365,-1.1081162024558249,True,一般,一般,0,0,0
00770.TW,國泰北美科技,58.65,819885.0,0.48153094,0.7731958762886599,True,一般,一般,0,0,0
00771.TW,元大US高息特別股,16.17,16016.0,0.00258962,-0.18518518518518515,False,一般,一般,0,0,0
00775B.TW,新光投等債15+,32.61,80909.0,0.02638233,-0.18365472910927455,False,一般,一般,0,0,0
00783.TW,富邦中証500,27.03,125084.0,0.03375933,0.9335324869305451,True,一般,一般,0,0,0
00830.TW,國泰費城半導體,62.15,24146258.0,15.03015387,1.8852459016393441,False,一般,一般,0,0,0
00850.TW,元大臺灣ESG永續,57.85,2089246.0,1.21000607,-0.5159071367153912,True,一般,一般,0,0,0
00851.TW,台新全球AI,57.55,28529.0,0.01648741,0.08695652173913043,True,一般,一般,0,0,0
00852L.TW,國泰美國道瓊正2,32.25,266224.0,0.08581082,2.1539436173582516,True,一般,一般,0,0,0
00861.TW,元大全球未來通訊,58.45,222810.0,0.13060592,0.42955326460481097,False,一般,一般,0,0,0
00865B.TW,國泰US短期公債,47.27,2471139.0,1.16901593,-0.06342494714587738,True,一般,一般,0,0,0
00875.TW,國泰網路資安,38.62,53827.0,0.02082492,0.7828810020876826,False,一般,一般,0,0,0
00876.TW,元大全球5G,55.45,369709.0,0.20558917,1.5567765567765566,False,一般,一般,0,0,0
00878.TW,國泰永續高股息,22.2,118841862.0,26.34392283,0.9090909090909092,True,一般,一般,0,0,0
00881.TW,國泰台灣科技龍頭,34.63,40310739.0,13.98334309,-0.4026459591601955,True,一般,一般,0,0,0
00882.TW,中信中國高股息,15.45,10265426.0,1.58866497,0.32467532467532473,False,一般,一般,0,0,0
00885.TW,富邦越南,18.58,10834224.0,2.01260723,1.6411378555798688,False,一般,一般,0,0,0
00891.TW,中信關鍵半導體,21.38,13611454.0,2.90768394,1.4712861888941622,False,一般,一般,0,0,0
00892.TW,富邦台灣半導體,23.22,1034167.0,0.23992919,0.7375271149674621,False,一般,一般,0,0,0
00893.TW,國泰智能電動車,33.22,1381362.0,0.45966035,-0.6875934230194322,False,一般,一般,0,0,0
00894.TW,中信小資高價30,28.93,4690437.0,1.3598936,-0.9585758301951387,True,一般,一般,0,0,0
00895.TW,富邦未來車,40.17,820436.0,0.33010195,-0.4707631318136769,False,一般,一般,0,0,0
00896.TW,中信綠能及電動車,19.87,8097787.0,1.60654252,0.9141696292534282,False,一般,一般,0,0,0
00897.TW,富邦基因免疫生技,9.0,1971518.0,0.17747035,3.0927835051546393,True,一般,一般,0,0,0
00898.TW,國泰基因免疫革命,8.19,2543530.0,0.20769361,3.802281368821293,True,一般,一般,0,0,0
00899.TW,FT潔淨能源,21.22,275220.0,0.05847911,0.8076009501187651,False,一般,一般,0,0,0
00900.TW,富邦特選高股息30,14.19,21447693.0,3.04874464,-0.14074595355383535,False,一般,一般,0,0,0
00901.TW,永豐智能車供應鏈,26.49,1542300.0,0.40953359,-0.1883948756593821,True,一般,一般,0,0,0
00902.TW,中信電池及儲能,13.43,3793679.0,0.51333477,0.07451564828614009,False,一般,一般,0,0,0
00903.TW,富邦元宇宙,17.89,207787.0,0.03726431,0.7319819819819819,False,一般,一般,0,0,0
00904.TW,新光臺灣半導體30,25.66,6154143.0,1.57789204,1.1032308904649333,False,一般,一般,0,0,0
00905.TW,FT臺灣Smart,18.09,2006108.0,0.36362198,-0.4402861860209137,True,一般,一般,0,0,0
00907.TW,永豐優息存股,15.28,2307489.0,0.35102014,0.4602235371466141,True,一般,一般,0,0,0
00908.TW,富邦入息REITs+,13.97,67683.0,0.00946626,0.2152080344332855,False,一般,一般,0,0,0
00909.TW,國泰數位支付服務,42.0,4740648.0,1.99579693,-0.8732593816379515,False,一般,一般,0,0,0
00910.TW,第一金太空衛星,49.46,2670868.0,1.32166774,2.592823065753993,True,一般,一般,0,0,0
00911.TW,兆豐洲際半導體,35.86,366435.0,0.13174919,2.7801662367440527,False,一般,一般,0,0,0
00912.TW,中信臺灣智慧50,22.55,1428823.0,0.3228776,-0.6607929515418502,True,一般,一般,0,0,0
00913.TW,兆豐台灣晶圓製造,27.17,362525.0,0.09800515,2.2581859239744073,True,一般,一般,0,0,0
00915.TW,凱基優選高股息30,23.09,10519828.0,2.4232359,1.1388523872098117,True,一般,一般,0,0,0
00916.TW,國泰全球品牌50,27.35,359561.0,0.0984065,0.10980966325036604,True,一般,一般,0,0,0
00917.TW,中信特選金融,26.98,4356817.0,1.1662142,1.926709482432943,True,一般,一般,0,0,0
00918.TW,大華優利高填息30,22.89,46116803.0,10.52476861,1.0150044130626656,True,一般,一般,0,0,0
00919.TW,群益台灣精選高息,22.92,182795717.0,41.69967845,1.7310252996005324,True,一般,一般,0,0,0
00920.TW,富邦ESG綠色電力,18.88,329802.0,0.06233284,0.10604453870625664,True,一般,一般,0,0,0
00921.TW,兆豐龍頭等權重,17.72,718772.0,0.12719967,0.6818181818181819,False,一般,一般,0,0,0
00922.TW,國泰台灣領袖50,27.27,19741101.0,5.38682515,-0.4017531044558072,True,一般,一般,0,0,0
00923.TW,群益台ESG低碳50,27.38,3396812.0,0.93105364,-0.7611453425154041,True,一般,一般,0,0,0
00924.TW,復華S&P500成長,29.4,1492072.0,0.43905207,0.3070624360286591,False,一般,一般,0,0,0
00926.TW,凱基全球菁英55,23.52,1711191.0,0.40292409,0.2985074626865672,True,一般,一般,0,0,0
00927.TW,群益半導體收益,23.64,19817546.0,4.67433976,2.38198354265916,True,一般,一般,0,0,0
00929.TW,復華台灣科技優息,18.85,78538816.0,14.74881891,1.7269293038316245,True,一般,一般,0,0,0
00930.TW,永豐ESG低碳高息,17.81,5083383.0,0.90145085,1.7133066818960596,True,一般,一般,0,0,0
00932.TW,兆豐永續高息等權,14.62,2155075.0,0.31363714,1.9525801952580197,True,一般,一般,0,0,0
00934.TW,中信成長高股息,21.72,9948360.0,2.15917866,1.3532431171255248,True,一般,一般,0,0,0
00935.TW,野村臺灣新科技50,32.12,4789260.0,1.54189073,-0.12437810945273634,True,一般,一般,0,0,0
00936.TW,台新永續高息中小,16.7,10902087.0,1.81498554,1.5197568389057752,True,一般,一般,0,0,0
00938.TW,凱基優選30,17.98,957899.0,0.17216449,-0.1665741254858412,True,一般,一般,0,0,0
00939.TW,統一台灣高息動能,15.04,57305214.0,8.61309579,0.8718980549966466,True,一般,一般,0,0,0
00940.TW,元大台灣價值高息,9.43,93423386.0,8.79146217,0.9635974304068522,True,一般,一般,0,0,0
00941.TW,中信上游半導體,18.92,2803342.0,0.53230574,1.994609164420485,False,一般,一般,0,0,0
00943.TW,兆豐電子高息等權,14.65,419020.0,0.0612616,1.384083044982699,True,一般,一般,0,0,0
00944.TW,野村趨勢動能高息,14.85,1449764.0,0.21472444,1.0204081632653061,False,一般,一般,0,0,0
00945B.TW,凱基美國非投等債,14.6,5775535.0,0.84295043,0.13717421124828533,False,一般,一般,0,0,0
00946.TW,群益科技高息成長,9.92,22583071.0,2.2221052,2.5853154084798344,True,一般,一般,0,0,0
00947.TW,台新臺灣IC設計,21.36,12036647.0,2.57159102,2.2009569377990434,True,一般,一般,0,0,0
00949.TW,復華日本龍頭,18.66,956389.0,0.17862152,-0.9554140127388535,False,一般,一般,0,0,0
00951.TW,台新日本半導體,12.18,3266767.0,0.40118932,0.3294892915980231,False,一般,一般,0,0,0
00952.TW,凱基台灣AI50,12.31,2122365.0,0.26095621,1.2335526315789473,False,一般,一般,0,0,0
00953B.TW,群益優選非投等債,9.73,24969821.0,2.42880279,0.0,False,一般,一般,0,0,0
00954.TW,中信日本半導體,13.05,1567228.0,0.2060727,0.23041474654377875,True,一般,一般,0,0,0
00956.TW,中信日經高股息,11.79,484630.0,0.05699837,0.16992353440951571,True,一般,一般,0,0,0
00960.TW,野村全球航運龍頭,14.73,3653410.0,0.53679969,2.1497919556171983,True,一般,一般,0,0,0
00961.TW,FT臺灣永續高息,9.82,4835270.0,0.47250523,1.9730010384215992,False,一般,一般,0,0,0
00962.TW,台新AI優息動能,11.04,1057554.0,0.11646616,1.0989010989010988,True,一般,一般,0,0,0
00963.TW,中信全球高股息,11.66,609763.0,0.07112407,-0.08568980291345331,False,一般,一般,0,0,0
00964.TW,中信亞太高股息,12.03,2044496.0,0.24643797,0.4173622704507513,True,一般,一般,0,0,0
00965.TW,元大航太防衛科技,24.12,7046933.0,1.70497754,0.0,False,一般,一般,0,0,0
00971.TW,野村美國研發龍頭,16.08,1499526.0,0.24157149,0.43722673329169276,True,一般,一般,0,0,0
00972.TW,野村日本動能高息,18.46,22712.0,0.00419664,-0.05414185165132647,False,一般,一般,0,0,0
009800.TW,中信NASDAQ,11.21,1814375.0,0.20364433,0.538116591928251,False,一般,一般,0,0,0
009801.TW,中信美國創新科技,11.17,1235390.0,0.13832251,0.0,False,一般,一般,0,0,0
009802.TW,富邦旗艦50,11.73,4057089.0,0.47627814,0.1707941929974381,False,一般,一般,0,0,0
009803.TW,保德信市值動能50,13.64,2639470.0,0.36125655,-0.6554989075018207,True,一般,一般,0,0,0
009804.TW,聯邦台精彩50,15.33,735839.0,0.11306408,-0.3250975292587776,False,一般,一般,0,0,0
009805.TW,新光美國電力基建,12.81,10795605.0,1.38090089,0.8661417322834646,True,一般,一般,0,0,0
009808.TW,華南永昌優選50,20.67,722879.0,0.14958639,-0.3855421686746988,False,一般,一般,0,0,0
009809.TW,富邦淨零ESG50,11.14,3323735.0,0.37048949,0.36036036036036034,True,一般,一般,0,0,0
00980A.TW,主動野村臺灣優選,15.53,11431242.0,1.78074241,-0.4487179487179488,True,一般,一般,0,0,0
009810.TW,保德信全球藍籌,18.75,86631.0,0.01627226,0.0,False,一般,一般,0,0,0
009811.TW,統一美國50,11.78,4966431.0,0.58552625,-0.08481764206955048,True,一般,一般,0,0,0
009812.TW,野村日本東證,10.99,3087321.0,0.3402494,-0.7226738934056007,True,一般,一般,0,0,0
009813.TW,貝萊德標普卓越50,10.58,14076128.0,1.49106456,-0.09442870632672333,True,一般,一般,0,0,0
00981A.TW,主動統一台股增長,16.9,152011152.0,25.76563443,-1.457725947521866,True,一般,一般,0,0,0
00981T.TW,平衡凱基雙核收息,10.83,4163139.0,0.45159733,-0.2762430939226519,True,一般,一般,0,0,0
00982A.TW,主動群益台灣強棒,14.95,44415240.0,6.66676227,-0.266844563042028,False,一般,一般,0,0,0
00982D.TW,主動富邦動態入息,10.16,2314227.0,0.23548083,0.19723865877712032,False,一般,一般,0,0,0
00982T.TW,平衡兆豐台美動能,10.72,8937054.0,0.96027958,0.09337068160597571,True,一般,一般,0,0,0
00983A.TW,主動中信ARK創新,12.36,7015201.0,0.86868144,0.1620745542949757,False,一般,一般,0,0,0
00983D.TW,主動富邦複合收益,10.28,2072511.0,0.21331379,0.09737098344693282,False,一般,一般,0,0,0
00984A.TW,主動安聯台灣高息,11.65,9261844.0,1.07776024,1.0407632263660016,False,一般,一般,0,0,0
00985A.TW,主動野村台灣50,14.18,11344062.0,1.60553788,0.353857041755131,True,一般,一般,0,0,0
00985B.TW,群益ESG投等債0-5,10.3,4642394.0,0.47816841,0.09718172983479105,False,一般,一般,0,0,0
00986A.TW,主動台新龍頭成長,11.9,791724.0,0.09434421,1.1904761904761907,False,一般,一般,0,0,0
00987A.TW,主動台新優勢成長,10.01,15950351.0,1.60318886,-0.6944444444444445,True,一般,一般,0,0,0
00988A.TW,主動統一全球創新,10.71,22913483.0,2.46207179,2.1946564885496183,True,一般,一般,0,0,0
00989A.TW,主動摩根美國科技,15.56,4448620.0,0.69306203,0.77720207253886,True,一般,一般,0,0,0
00990A.TW,主動元大AI新經濟,10.48,79405083.0,8.33336495,1.6488845780795343,True,一般,一般,0,0,0
00991A.TW,主動復華未來50,10.61,70343096.0,7.48170966,-0.7483629560336763,True,一般,一般,0,0,0
00992A.TW,主動群益科技創新,10.59,42423516.0,4.51244098,-0.18850141376060323,False,一般,一般,0,0,0
00994A.TW,主動第一金台股優,10.06,34653212.0,3.50967853,-0.4945598417408506,False,一般,一般,0,0,0
01001T.TW,土銀富邦R1,11.65,16301.0,0.00190134,0.0859106529209622,False,一般,一般,0,0,0
01002T.TW,土銀國泰R1,14.45,101001.0,0.01460165,0.1386001386001386,True,一般,一般,0,0,0
01004T.TW,土銀富邦R2,10.81,106001.0,0.01145791,0.3714020427112349,True,一般,一般,0,0,0
01007T.TW,兆豐國泰R2,13.38,43000.0,0.0057337,0.7530120481927711,True,一般,一般,0,0,0
01009T.TW,王道圓滿R1,6.71,227696.0,0.01538181,-1.3235294117647058,False,一般,一般,0,0,0
01010T.TW,京城樂富R1,10.03,61146.0,0.00613214,0.0,True,一般,一般,0,0,0
020000.TW,富邦特選蘋果N,0.0,0.0,0.0,0.0,False,一般,一般,0,0,0
020011.TW,統一微波高息20N,0.0,0.0,0.0,0.0,False,一般,一般,0,0,0
020012.TW,富邦行動通訊N,0.0,0.0,0.0,0.0,False,一般,一般,0,0,0
02001L.TW,富邦蘋果正二N,56.3,33000.0,0.018567,0.5357142857142857,False,一般,一般,0,0,0
02001R.TW,富邦蘋果反一N,0.81,356000.0,0.0028942,-2.4096385542168672,True,一般,一般,0,0,0
020020.TW,元大台股領航N,16.41,20000.0,0.0032681,0.060975609756097573,True,一般,一般,0,0,0
020028.TW,元大特選電動車N,13.6,3000.0,0.0004105,0.591715976331361,False,一般,一般,0,0,0
020029.TW,元大ESG高股息N,10.0,30000.0,0.002998,1.9367991845056065,True,一般,一般,0,0,0
020030.TW,統一智慧電動車N,9.01,6000.0,0.0005408,-0.5518763796909493,False,一般,一般,0,0,0
020031.TW,統一IC設計臺灣N,6.39,110000.0,0.0070277,3.3980582524271843,False,一般,一般,0,0,0
020032.TW,元大綠能N,8.05,35000.0,0.0028165,0.24906600249065997,True,一般,一般,0,0,0
020034.TW,元大IC設計N,7.79,123000.0,0.0095112,3.0423280423280423,True,一般,一般,0,0,0
020036.TW,元大金融配息N,7.53,4000.0,0.0003012,-0.6596306068601583,False,一般,一般,0,0,0
020037.TW,元大金融高股息N,8.36,18000.0,0.0015057,-0.9478672985781991,False,一般,一般,0,0,0
020038.TW,元大ESG配息N,7.72,10000.0,0.000769,2.1164021164021167,False,一般,一般,0,0,0
020039.TW,元大加權N,9.61,29000.0,0.0027902,-0.20768431983385258,True,一般,一般,0,0,0
1101.TW,台泥,23.65,35146804.0,8.20947683,2.8260869565217392,True,一般,一般,0,0,0
1101B.TW,台泥乙特,45.35,21137.0,0.0095635,0.0,True,一般,一般,0,0,0
1102.TW,亞泥,36.8,9205739.0,3.37822272,-0.6747638326585695,False,一般,一般,0,0,0
1103.TW,嘉泥,13.8,466064.0,0.06432625,0.7299270072992701,True,一般,一般,0,0,0
1104.TW,環泥,29.9,489278.0,0.14600699,-0.1669449081803005,True,一般,一般,0,0,0
1108.TW,幸福,14.9,108822.0,0.01622726,0.0,False,一般,一般,0,0,0
1109.TW,信大,15.45,107158.0,0.01654854,0.32467532467532473,False,一般,一般,0,0,0
1110.TW,東泥,16.3,117035.0,0.01913972,-0.3058103975535168,False,一般,一般,0,0,0
1201.TW,味全,14.3,462207.0,0.06601345,-0.34843205574912894,False,一般,一般,0,0,0
1203.TW,味王,39.7,33393.0,0.01326981,0.0,True,一般,一般,0,0,0
1210.TW,大成,51.4,826097.0,0.42428683,0.3906250000000001,False,一般,一般,0,0,0
1213.TW,大飲,10.15,92796.0,0.00932013,-4.694835680751173,True,一般,一般,0,0,0
1215.TW,卜蜂,137.5,1980230.0,2.70755195,2.9962546816479403,True,一般,一般,0,0,0
1216.TW,統一,75.3,16831658.0,12.70686079,-1.1811023622047243,True,一般,一般,0,0,0
1217.TW,愛之味,10.4,435703.0,0.0454389,0.0,False,一般,一般,0,0,0
1218.TW,泰山,18.15,512945.0,0.09312392,0.554016620498615,False,一般,一般,0,0,0
1219.TW,福壽,13.3,301077.0,0.03994707,0.0,False,一般,一般,0,0,0
1220.TW,台榮,12.55,136830.0,0.01706861,0.4,False,一般,一般,0,0,0
1225.TW,福懋油,28.05,122649.0,0.0345387,0.0,False,一般,一般,0,0,0
1227.TW,佳格,29.8,831944.0,0.24805035,-0.33444816053511706,True,一般,一般,0,0,0
1229.TW,聯華,46.25,1894303.0,0.87534716,0.21668472372697728,False,一般,一般,0,0,0
1231.TW,聯華食,94.0,278254.0,0.26223223,-1.0526315789473684,False,一般,一般,0,0,0
1232.TW,大統益,144.5,88117.0,0.12727775,-0.3448275862068966,True,一般,一般,0,0,0
1233.TW,天仁,32.05,15984.0,0.00511604,0.0,False,一般,一般,0,0,0
1234.TW,黑松,37.5,88169.0,0.03303252,0.13351134846461948,True,一般,一般,0,0,0
1235.TW,興泰,0.0,1220.0,0.00056034,0.0,False,一般,一般,0,0,0
1236.TW,宏亞,25.45,33567.0,0.008535,-0.19607843137254902,False,一般,一般,0,0,0
