Date,open,open,open,open,high,high,high,high,low,low,low,low,close,close,close,close,volume,volume,volume,volume
2025-11-17,105.0,15.050000190734863,18.5,19.75,105.0,15.050000190734863,18.5,19.75,105.0,15.050000190734863,18.5,19.75,105.0,15.050000190734863,18.5,19.75,4123829,83097,192007,287103
2025-11-18,100.0,15.050000190734863,18.399999618530273,19.200000762939453,100.0,15.050000190734863,18.399999618530273,19.200000762939453,100.0,15.050000190734863,18.399999618530273,19.200000762939453,100.0,15.050000190734863,18.399999618530273,19.200000762939453,5702120,45102,291704,383000
2025-11-19,96.30000305175781,14.5,17.649999618530273,18.850000381469727,96.30000305175781,14.5,17.649999618530273,18.850000381469727,96.30000305175781,14.5,17.649999618530273,18.850000381469727,96.30000305175781,14.5,17.649999618530273,18.850000381469727,3160423,20000,125599,244000
2025-11-20,97.4000015258789,14.800000190734863,17.600000381469727,18.549999237060547,97.4000015258789,14.800000190734863,17.600000381469727,18.549999237060547,97.4000015258789,14.800000190734863,17.600000381469727,18.549999237060547,97.4000015258789,14.800000190734863,17.600000381469727,18.549999237060547,3327281,20821,110118,197000
2025-11-21,95.30000305175781,14.649999618530273,17.049999237060547,18.700000762939453,95.30000305175781,14.649999618530273,17.049999237060547,18.700000762939453,95.30000305175781,14.649999618530273,17.049999237060547,18.700000762939453,95.30000305175781,14.649999618530273,17.049999237060547,18.700000762939453,3102715,9070,114006,301001
2025-11-24,92.9000015258789,14.550000190734863,17.149999618530273,18.450000762939453,92.9000015258789,14.550000190734863,17.149999618530273,18.450000762939453,92.9000015258789,14.550000190734863,17.149999618530273,18.450000762939453,92.9000015258789,14.550000190734863,17.149999618530273,18.450000762939453,1817529,26326,115086,205101
2025-11-25,94.69999694824219,14.399999618530273,17.5,18.200000762939453,94.69999694824219,14.399999618530273,17.5,18.200000762939453,94.69999694824219,14.399999618530273,17.5,18.200000762939453,94.69999694824219,14.399999618530273,17.5,18.200000762939453,2191293,24444,124802,221041
2025-11-26,97.30000305175781,14.600000381469727,14.847464561462402,18.5,97.30000305175781,14.600000381469727,14.847464561462402,18.5,97.30000305175781,14.600000381469727,14.847464561462402,18.5,97.30000305175781,14.600000381469727,14.847464561462402,18.5,2036550,25033,79234,377151
2025-11-27,98.5,14.75,15.144413948059082,19.200000762939453,98.5,14.75,15.144413948059082,19.200000762939453,98.5,14.75,15.144413948059082,19.200000762939453,98.5,14.75,15.144413948059082,19.200000762939453,1712200,20404,91937,115501
2025-11-28,96.4000015258789,14.600000381469727,14.889885902404785,19.100000381469727,96.4000015258789,14.600000381469727,14.889885902404785,19.100000381469727,96.4000015258789,14.600000381469727,14.889885902404785,19.100000381469727,96.4000015258789,14.600000381469727,14.889885902404785,19.100000381469727,1437610,26000,130677,330708
2025-12-01,97.19999694824219,14.649999618530273,15.144413948059082,19.450000762939453,97.19999694824219,14.649999618530273,15.144413948059082,19.450000762939453,97.19999694824219,14.649999618530273,15.144413948059082,19.450000762939453,97.19999694824219,14.649999618530273,15.144413948059082,19.450000762939453,1346563,19848,428553,100001
2025-12-02,97.30000305175781,14.850000381469727,16.71400260925293,19.200000762939453,97.30000305175781,14.850000381469727,16.71400260925293,19.200000762939453,97.30000305175781,14.850000381469727,16.71400260925293,19.200000762939453,97.30000305175781,14.850000381469727,16.71400260925293,19.200000762939453,4481106,14000,1420337,189416
2025-12-03,97.69999694824219,15.0,17.47758674621582,19.399999618530273,97.69999694824219,15.0,17.47758674621582,19.399999618530273,97.69999694824219,15.0,17.47758674621582,19.399999618530273,97.69999694824219,15.0,17.47758674621582,19.399999618530273,4751804,30007,993212,131021
2025-12-04,97.0999984741211,15.0,18.156328201293945,19.200000762939453,97.0999984741211,15.0,18.156328201293945,19.200000762939453,97.0999984741211,15.0,18.156328201293945,19.200000762939453,97.0999984741211,15.0,18.156328201293945,19.200000762939453,1655010,94845,1913266,237166
2025-12-05,96.0999984741211,15.699999809265137,21.75,19.350000381469727,96.0999984741211,15.699999809265137,21.75,19.350000381469727,96.0999984741211,15.699999809265137,21.75,19.350000381469727,96.0999984741211,15.699999809265137,21.75,19.350000381469727,1574744,41697,1223634,114300
2025-12-08,98.4000015258789,15.100000381469727,18.700000762939453,19.350000381469727,98.4000015258789,15.100000381469727,18.700000762939453,19.350000381469727,98.4000015258789,15.100000381469727,18.700000762939453,19.350000381469727,98.4000015258789,15.100000381469727,18.700000762939453,19.350000381469727,2389017,10028,654588,151245
2025-12-09,99.5999984741211,15.75,19.700000762939453,19.399999618530273,99.5999984741211,15.75,19.700000762939453,19.399999618530273,99.5999984741211,15.75,19.700000762939453,19.399999618530273,99.5999984741211,15.75,19.700000762939453,19.399999618530273,1635111,23295,373395,100001
2025-12-10,99.69999694824219,15.199999809265137,19.399999618530273,19.25,99.69999694824219,15.199999809265137,19.399999618530273,19.25,99.69999694824219,15.199999809265137,19.399999618530273,19.25,99.69999694824219,15.199999809265137,19.399999618530273,19.25,2925201,40557,377756,174001
2025-12-11,97.5999984741211,15.0,18.549999237060547,19.049999237060547,97.5999984741211,15.0,18.549999237060547,19.049999237060547,97.5999984741211,15.0,18.549999237060547,19.049999237060547,97.5999984741211,15.0,18.549999237060547,19.049999237060547,2729800,26130,397404,105000
2025-12-12,97.5,15.449999809265137,19.899999618530273,19.049999237060547,97.5,15.449999809265137,19.899999618530273,19.049999237060547,97.5,15.449999809265137,19.899999618530273,19.049999237060547,97.5,15.449999809265137,19.899999618530273,19.049999237060547,2076710,13060,231309,149076
2025-12-15,97.0,15.149999618530273,19.200000762939453,19.0,97.0,15.149999618530273,19.200000762939453,19.0,97.0,15.149999618530273,19.200000762939453,19.0,97.0,15.149999618530273,19.200000762939453,19.0,15698607,43231,376018,109002
2025-12-16,108.0,15.649999618530273,18.950000762939453,19.25,108.0,15.649999618530273,18.950000762939453,19.25,108.0,15.649999618530273,18.950000762939453,19.25,108.0,15.649999618530273,18.950000762939453,19.25,60477073,116186,435352,135000
2025-12-17,116.0,16.149999618530273,18.600000381469727,19.0,116.0,16.149999618530273,18.600000381469727,19.0,116.0,16.149999618530273,18.600000381469727,19.0,116.0,16.149999618530273,18.600000381469727,19.0,43106495,60488,505215,107092
2025-12-18,108.5,15.899999618530273,17.899999618530273,18.899999618530273,108.5,15.899999618530273,17.899999618530273,18.899999618530273,108.5,15.899999618530273,17.899999618530273,18.899999618530273,108.5,15.899999618530273,17.899999618530273,18.899999618530273,11164413,74063,683299,115002
2025-12-19,103.0,16.25,17.299999237060547,18.75,103.0,16.25,17.299999237060547,18.75,103.0,16.25,17.299999237060547,18.75,103.0,16.25,17.299999237060547,18.75,5770784,40010,498325,90000
2025-12-22,102.0,15.75,17.850000381469727,19.049999237060547,102.0,15.75,17.850000381469727,19.049999237060547,102.0,15.75,17.850000381469727,19.049999237060547,102.0,15.75,17.850000381469727,19.049999237060547,7327428,42000,461120,113500
2025-12-23,109.5,15.649999618530273,18.850000381469727,19.350000381469727,109.5,15.649999618530273,18.850000381469727,19.350000381469727,109.5,15.649999618530273,18.850000381469727,19.350000381469727,109.5,15.649999618530273,18.850000381469727,19.350000381469727,9315514,55042,420869,98080
2025-12-24,112.0,15.649999618530273,18.899999618530273,18.950000762939453,112.0,15.649999618530273,18.899999618530273,18.950000762939453,112.0,15.649999618530273,18.899999618530273,18.950000762939453,112.0,15.649999618530273,18.899999618530273,18.950000762939453,8698603,68848,223091,117166
2025-12-26,111.0,15.649999618530273,18.700000762939453,18.899999618530273,111.0,15.649999618530273,18.700000762939453,18.899999618530273,111.0,15.649999618530273,18.700000762939453,18.899999618530273,111.0,15.649999618530273,18.700000762939453,18.899999618530273,5146411,16000,247173,173001
